name,rating,review_count,price,latitude,longitude,stars,michelin,latBin,lonBin
SUNdeVICH,4.0,586,2,38.90776373566,-77.024359310674,0,0,38.800000000000004,-77.2
Little Serow,4.0,681,3,38.91012,-77.03813,0,0,38.800000000000004,-77.2
The Delegate,3.5,97,2,38.904601,-77.024613,0,0,38.800000000000004,-77.2
Bluestone Lane,4.0,104,2,38.905362000574,-77.0414929706285,0,0,38.800000000000004,-77.2
DC Harvest,3.5,499,2,38.9000027,-76.998809,0,0,38.800000000000004,-77.0
Ivy City SmokeHouse,3.5,578,2,38.91463,-76.98555,0,0,38.800000000000004,-77.0
Ivy City SmokeHouse,3.5,578,2,38.91463,-76.98555,0,0,38.800000000000004,-77.0
Rice Bar,4.0,282,2,38.9031524658203,-77.043815612793,0,0,38.800000000000004,-77.2
Gyu-Kaku Japanese BBQ,4.0,453,3,38.88685,-77.0961,0,0,38.800000000000004,-77.2
Torai Sushi,4.5,182,2,38.87956,-76.99523,0,0,38.800000000000004,-77.0
Mintwood Place,4.0,707,3,38.9220912,-77.0434449,0,0,38.800000000000004,-77.2
Salt,4.5,111,3,38.89541,-77.07123,0,0,38.800000000000004,-77.2
Café du Parc,3.5,397,2,38.8964914630626,-77.0326561039029,0,0,38.800000000000004,-77.2
Chef Geoff's West End,4.0,76,2,38.90551,-77.04907,0,0,38.800000000000004,-77.2
Xiquet by Danny Lledó,4.0,50,4,38.921277,-77.072491,0,0,38.800000000000004,-77.2
Bom,4.0,122,2,38.9217977554987,-77.042559692486,0,0,38.800000000000004,-77.2
Beau Thai - Mount Pleasant,4.0,452,2,38.9303762,-77.0380164,0,0,38.800000000000004,-77.2
Mari Vanna,4.0,591,3,38.9051918,-77.0404679832332,0,0,38.800000000000004,-77.2
Matchbox - Capitol Hill,4.0,1030,2,38.88215,-76.99534,0,0,38.800000000000004,-77.0
Tonari,4.0,41,2,38.898672,-77.01939682962158,0,0,38.800000000000004,-77.2
Toastique,4.5,282,2,38.8793077,-77.0239131,0,0,38.800000000000004,-77.2
Hank's Oyster Bar - The Wharf,3.5,645,2,38.878371,-77.02387,0,0,38.800000000000004,-77.2
Hamilton's Bar & Grill,3.5,248,2,38.8932571411133,-77.0134048461914,0,0,38.800000000000004,-77.2
RARE Steakhouse and Tavern,4.0,320,3,38.90157,-77.03583,0,0,38.800000000000004,-77.2
BLT Steak,4.0,771,4,38.90149217737,-77.0375053711639,0,0,38.800000000000004,-77.2
Busboys and Poets - Anacostia,4.0,175,2,38.86626,-76.98881,0,0,38.800000000000004,-77.0
Bun’d Up,4.5,116,2,38.86343812692447,-77.06235691923754,0,0,38.800000000000004,-77.2
Shouk,4.5,116,2,38.9078596,-77.0003283,0,0,38.800000000000004,-77.2
Surfside Taco Stand,4.0,538,2,38.9071051,-77.0423192,0,0,38.800000000000004,-77.2
&pizza - E Street,4.5,1012,2,38.8963050035053,-77.0263680524658,0,0,38.800000000000004,-77.2
Sushi Ogawa,4.0,261,4,38.917947,-77.0477121,0,0,38.800000000000004,-77.2
The Diner,3.5,1061,2,38.9218256,-77.0421914,0,0,38.800000000000004,-77.2
Tatte Bakery & Cafe,4.0,136,2,38.90762,-77.04192,0,0,38.800000000000004,-77.2
2 Amys Neapolitan Pizzeria,4.0,1677,2,38.93368,-77.0731,0,0,38.800000000000004,-77.2
Casta's Rum Bar,4.0,209,2,38.90431,-77.04795,0,0,38.800000000000004,-77.2
Zeleno ,4.5,48,2,38.91151,-77.04408,0,0,38.800000000000004,-77.2
Paul French Bakery & Cafe - Franklin Square,3.5,113,2,38.90291,-77.02914,0,0,38.800000000000004,-77.2
West Wing Cafe,4.0,62,2,38.9031659,-77.02551,0,0,38.800000000000004,-77.2
Rice,3.5,467,2,38.9115093772672,-77.03217664344643,0,0,38.800000000000004,-77.2
La Piquette,4.5,187,3,38.9333451,-77.0733799,0,0,38.800000000000004,-77.2
Little Pearl,4.0,319,4,38.883149,-76.99350645159,0,0,38.800000000000004,-77.0
Chercher Ethiopian Restaurant & Mart,4.5,524,2,38.9083671569824,-77.0242004394531,0,0,38.800000000000004,-77.2
Shanghai Lounge,4.0,524,2,38.914586,-77.067402,0,0,38.800000000000004,-77.2
Pinch Dumplings,4.0,12,2,38.90877914428711,-77.01893615722656,0,0,38.800000000000004,-77.2
Bistro Cacao,4.0,703,3,38.89452730212263,-77.00096096171109,0,0,38.800000000000004,-77.2
Rappahannock Oyster Bar,4.5,321,2,38.9084797247761,-76.9973701416641,0,0,38.800000000000004,-77.0
Garden Cafe,4.0,53,2,38.89641,-77.0475,0,0,38.800000000000004,-77.2
Good Stuff Eatery,4.0,711,2,38.9051870609465,-77.0658390957623,0,0,38.800000000000004,-77.2
Nagomi Izakaya,4.0,266,2,38.9055434369695,-77.0442814214264,0,0,38.800000000000004,-77.2
Call Your Mother,4.0,97,2,38.881112,-76.995294,0,0,38.800000000000004,-77.0
Lavagna,4.0,708,2,38.8816113,-76.9951403,0,0,38.800000000000004,-77.0
Nando's PERi-PERi,4.0,854,2,38.906161,-77.04186,0,0,38.800000000000004,-77.2
Busboys and Poets - Takoma,4.0,508,2,38.975264,-77.015651,0,0,38.800000000000004,-77.2
Atrium Cafe,1.0,3,2,38.86662,-77.00977,0,0,38.800000000000004,-77.2
Bub and Pop's,4.5,924,2,38.906029,-77.042368,0,0,38.800000000000004,-77.2
Annabelle,4.0,71,3,38.912771,-77.0472214,0,0,38.800000000000004,-77.2
Pineapple & Pearls,4.5,367,4,38.88069,-76.99534,0,0,38.800000000000004,-77.0
Taqueria Al Lado,4.0,67,2,38.9227,-77.04226,0,0,38.800000000000004,-77.2
Salt & Pepper,4.0,133,2,38.925674,-77.101658,0,0,38.800000000000004,-77.2
Bar Charley,4.0,422,2,38.9150879,-77.0415091,0,0,38.800000000000004,-77.2
Surfside,3.5,85,2,38.943537,-77.077791,0,0,38.800000000000004,-77.2
Mission Navy Yard,4.0,483,2,38.8761485,-77.0083449,0,0,38.800000000000004,-77.2
El Bebe Tacos + Tequila,4.0,207,2,38.87629,-77.00629,0,0,38.800000000000004,-77.2
Tiki TNT & Potomac Distilling,3.0,294,2,38.880971,-77.0273,0,0,38.800000000000004,-77.2
Morrison-Clark Historic Inn & Restaurant,4.0,53,2,38.904391,-77.026735,0,0,38.800000000000004,-77.2
Provision No 14,3.5,592,2,38.918255,-77.032341,0,0,38.800000000000004,-77.2
Obelisk,4.0,354,4,38.9097234929698,-77.0462838664093,0,0,38.800000000000004,-77.2
Brookland Pint,3.5,302,2,38.9325075955497,-76.9951295317563,0,0,38.800000000000004,-77.0
FishScale,4.5,134,2,38.916206,-77.021261,0,0,38.800000000000004,-77.2
His & Hers,4.5,15,2,38.93064,-76.97357,0,0,38.800000000000004,-77.0
Noodles On 11,3.5,270,2,38.90056783084,-77.027179556044,0,0,38.800000000000004,-77.2
Buredo,4.0,892,2,38.90101,-77.03154,0,0,38.800000000000004,-77.2
OKI bowl at Georgetown,4.0,195,2,38.91107,-77.06552,0,0,38.800000000000004,-77.2
Siroc Restaurant,4.0,488,3,38.90182,-77.03328,0,0,38.800000000000004,-77.2
Top Spanish Cafe & Catering,4.5,102,2,38.9339658,-77.0237034,0,0,38.800000000000004,-77.2
KitchenCray Cafe,4.0,1001,2,38.952854,-76.831532,0,0,38.800000000000004,-77.0
Union Kitchen,4.0,76,2,38.9067618304296,-77.0236993143936,0,0,38.800000000000004,-77.2
Spice 6 Modern Indian,4.5,344,2,38.89942,-77.02026,0,0,38.800000000000004,-77.2
Flavio Restaurant,4.0,827,2,38.9046096801758,-77.0608749389648,0,0,38.800000000000004,-77.2
Bluestone Lane West End Café,4.0,413,2,38.9038876,-77.0504437,0,0,38.800000000000004,-77.2
Succotash - National Harbor,4.0,1643,2,38.7836655,-77.0169285,0,0,38.6,-77.2
Flip it LJ Diner,4.5,165,2,38.93048,-77.03398,0,0,38.800000000000004,-77.2
Timber Pizza,4.5,503,2,38.942111,-77.02383,0,0,38.800000000000004,-77.2
Bindaas,4.0,215,2,38.93389,-77.05708,0,0,38.800000000000004,-77.2
Moreland's Tavern,4.5,157,2,38.95671,-77.03315,0,0,38.800000000000004,-77.2
Blackfinn Ameripub - DC,3.5,554,2,38.90106,-77.0375,0,0,38.800000000000004,-77.2
Osteria Morini,4.0,805,3,38.8732811503001,-77.0013823336199,0,0,38.800000000000004,-77.2
P.J. Clarke's,3.0,489,2,38.9021571,-77.0369613,0,0,38.800000000000004,-77.2
Rasika West End,4.0,1460,3,38.90513484047,-77.0478002789335,0,0,38.800000000000004,-77.2
CAVA,4.5,67,2,38.8972903,-77.006203,0,0,38.800000000000004,-77.2
Corduroy,4.0,551,3,38.90507,-77.02436,0,0,38.800000000000004,-77.2
RASA,4.5,440,2,38.8756085420201,-77.0059077590619,0,0,38.800000000000004,-77.2
The Sovereign,4.0,451,2,38.9055439446593,-77.063429367214,0,0,38.800000000000004,-77.2
Blue Waters Caribbean & Seafood Grill,4.0,312,2,38.8014921971231,-76.9063326742397,0,0,38.800000000000004,-77.0
Big Bear Cafe,3.5,684,2,38.912676,-77.01225,0,0,38.800000000000004,-77.2
Mike's American,4.5,2289,2,38.78284157697248,-77.18615656858852,0,0,38.6,-77.2
RASA,4.5,67,2,38.90282,-77.01846,0,0,38.800000000000004,-77.2
Little Beast Cafe & Bistro,4.0,128,2,38.96504,-77.07612,0,0,38.800000000000004,-77.2
Ammathar,3.5,593,2,38.90782,-77.03212,0,0,38.800000000000004,-77.2
Barcelona Wine Bar Cathedral Heights,4.0,339,3,38.93394,-77.07271,0,0,38.800000000000004,-77.2
Roaming Rooster,4.5,184,2,38.907958984375,-77.0188598632813,0,0,38.800000000000004,-77.2
Pizzeria Paradiso Dupont,4.0,1098,2,38.9098109186293,-77.0451466967047,0,0,38.800000000000004,-77.2
Open Road - Rosslyn,4.5,62,2,38.89541,-77.07123,0,0,38.800000000000004,-77.2
Poke Papa,4.5,797,2,38.8997294,-77.0232999,0,0,38.800000000000004,-77.2
Fahrenheit Asian,3.5,497,2,38.9392659609573,-77.1786813404755,0,0,38.800000000000004,-77.2
Carmine's - Washington,3.5,1329,3,38.89571,-77.02147,0,0,38.800000000000004,-77.2
The Walrus Oyster & Ale House,4.0,2109,2,38.7844687391301,-77.0163381288398,0,0,38.6,-77.2
Shaw's Tavern,3.5,730,2,38.91512,-77.0196,0,0,38.800000000000004,-77.2
Songbyrd Record Cafe,4.0,202,2,38.91022,-76.99647,0,0,38.800000000000004,-77.0
Bandit Taco,4.5,101,2,38.9505,-77.08006,0,0,38.800000000000004,-77.2
Taqueria & Rosticeria Fresca,3.5,186,2,38.89992,-76.99596,0,0,38.800000000000004,-77.0
EatsPlace,4.0,36,2,38.9346844415776,-77.0237932302288,0,0,38.800000000000004,-77.2
Toryumon Japanese House,4.5,117,2,38.893904,-77.077716,0,0,38.800000000000004,-77.2
Susheria,4.0,239,2,38.90278,-77.06142,0,0,38.800000000000004,-77.2
Sweet Home Cafe,3.5,227,2,38.891244,-77.03237,0,0,38.800000000000004,-77.2
Highlands,4.0,507,2,38.94752,-77.03307,0,0,38.800000000000004,-77.2
Provost,4.0,99,2,38.92985,-76.97389,0,0,38.800000000000004,-77.0
The Boiling Crab,3.5,49,2,38.90051092585609,-77.00040102439114,0,0,38.800000000000004,-77.2
Fig & Olive - Washington,3.5,782,3,38.900293,-77.024173,0,0,38.800000000000004,-77.2
Hawthorne,4.0,525,2,38.91682,-77.03105,0,0,38.800000000000004,-77.2
Hunan Dynasty,3.0,228,2,38.88701,-77.00292,0,0,38.800000000000004,-77.2
Taco Rock,4.0,230,2,38.89518,-77.07421,0,0,38.800000000000004,-77.2
LEnfant Bar & Grill,4.0,15,2,38.8837949793628,-77.02453917523684,0,0,38.800000000000004,-77.2
The Pursuit Wine Bar & Kitchen,4.0,251,2,38.900051,-76.991723,0,0,38.800000000000004,-77.0
El Cielo,4.0,61,4,38.9086648,-76.9996112,0,0,38.800000000000004,-77.0
I'm Eddie Cano,4.0,128,2,38.955229,-77.070207,0,0,38.800000000000004,-77.2
Zenebech Restaurant,4.5,584,2,38.9213,-77.042469,0,0,38.800000000000004,-77.2
The Cheesecake Factory - Washington,3.0,69,2,38.90001,-77.03316,0,0,38.800000000000004,-77.2
Granville Moore's,4.0,984,2,38.90041,-76.9889199,0,0,38.800000000000004,-77.0
Choong Man Chicken,4.0,124,2,38.9000191806748,-76.9904855386754,0,0,38.800000000000004,-77.0
JoJo Restaurant and Bar,4.0,767,3,38.91685,-77.03539,0,0,38.800000000000004,-77.2
Panda Gourmet,3.5,488,2,38.9178420426386,-76.9707696301635,0,0,38.800000000000004,-77.0
Abunai Poke,4.0,215,2,38.9034500109475,-77.0444399490952,0,0,38.800000000000004,-77.2
Milk & Honey Cafe,4.0,2496,2,39.02329,-76.92424,0,0,39.0,-77.0
Pho 14,4.0,814,2,38.930646,-77.033999,0,0,38.800000000000004,-77.2
Copper Canyon Grill - Lanham,3.5,796,2,38.92034025715133,-76.84609244047547,0,0,38.800000000000004,-77.0
El Rinconcito II,4.0,237,2,38.930591,-77.030685,0,0,38.800000000000004,-77.2
Old House Cosmopolitan Grill,4.5,147,2,38.80657,-77.05104,0,0,38.800000000000004,-77.2
MXDC Cocina Mexicana,3.5,720,2,38.897488,-77.03196,0,0,38.800000000000004,-77.2
TaKorean Korean Taco Grill,4.0,250,2,38.87522604039129,-77.00032251998923,0,0,38.800000000000004,-77.2
Open City,3.5,1721,2,38.92372,-77.05237,0,0,38.800000000000004,-77.2
Pho Viet,4.0,738,2,38.9350929260254,-77.0323791503906,0,0,38.800000000000004,-77.2
Far East Taco Grille,4.0,179,2,38.90522,-76.99639,0,0,38.800000000000004,-77.0
Martin's Tavern,4.0,722,2,38.9067499,-77.0632304,0,0,38.800000000000004,-77.2
Cori's Modern Kitchen & Bar,4.5,101,2,38.825885,-76.919717,0,0,38.800000000000004,-77.0
Blues Alley,4.0,271,2,38.9046849046108,-77.0621609687805,0,0,38.800000000000004,-77.2
Komi,4.5,746,4,38.91012,-77.03813,0,0,38.800000000000004,-77.2
Tryst,4.0,1665,2,38.9219703674316,-77.042121887207,0,0,38.800000000000004,-77.2
Betsy,4.0,87,2,38.88221121430727,-76.99444874662063,0,0,38.800000000000004,-77.0
WOOBOI HOT CHICKEN,4.5,186,2,38.813987333293,-77.0432530717598,0,0,38.800000000000004,-77.2
BlackSalt,4.0,977,3,38.9177695486924,-77.0966798923806,0,0,38.800000000000004,-77.2
Salumeria 2703,4.5,41,2,38.924626,-76.990129,0,0,38.800000000000004,-77.0
Redstone American Grill,3.0,1074,2,38.78474,-77.01709,0,0,38.6,-77.2
Busboys and Poets - Hyattsville,4.0,1437,2,38.95511,-76.93997,0,0,38.800000000000004,-77.0
Lebanese Taverna,3.5,746,2,38.92477,-77.0517799,0,0,38.800000000000004,-77.2
Rosa Mexicano,3.5,1427,2,38.7845706939697,-77.0165124535561,0,0,38.6,-77.2
Barley Mac,4.0,748,2,38.89409662686991,-77.07736099510652,0,0,38.800000000000004,-77.2
The Visiteur,4.0,14,2,38.90608,-77.04849,0,0,38.800000000000004,-77.2
The Union,5.0,177,2,38.934998,-77.1794437,0,0,38.800000000000004,-77.2
Thai Pad,4.0,230,2,38.9476356506348,-77.0650100708008,0,0,38.800000000000004,-77.2
Inca Social,4.0,37,2,38.89384,-77.07822,0,0,38.800000000000004,-77.2
Jont,4.5,32,4,38.915791,-77.032215,0,0,38.800000000000004,-77.2
Black Coffee,4.0,71,2,38.9179,-77.09682,0,0,38.800000000000004,-77.2
Yunnan By Potomac Noodle House,4.5,296,2,38.81287,-77.04087,0,0,38.800000000000004,-77.2
Mitsitam Cafe,3.5,512,2,38.8881838301927,-77.0168634722831,0,0,38.800000000000004,-77.2
Oohh's & Aahh's,3.5,1420,2,38.91713587922594,-77.02623794736523,0,0,38.800000000000004,-77.2
Pho 79 Dc,3.5,91,2,38.894595,-77.003062,0,0,38.800000000000004,-77.2
Stop Smackn Restaurant & Lounge,3.5,37,2,38.91506,-77.02171,0,0,38.800000000000004,-77.2
The Prime Rib,4.0,410,4,38.90211,-77.04599,0,0,38.800000000000004,-77.2
Rice Bar,4.0,147,2,38.88461,-77.01559,0,0,38.800000000000004,-77.2
Rice Bar,4.0,51,2,38.89995,-76.99739,0,0,38.800000000000004,-77.0
Kellari Taverna,4.0,545,2,38.9023230851623,-77.0403707650818,0,0,38.800000000000004,-77.2
Equinox Restaurant,4.0,466,4,38.9008833,-77.0385646,0,0,38.800000000000004,-77.2
Macintyre's,4.0,212,2,38.9240608,-77.0516281,0,0,38.800000000000004,-77.2
Fogo de Chão Brazilian Steakhouse,4.0,2011,3,38.8951162456108,-77.0273284769837,0,0,38.800000000000004,-77.2
Hitching Post,4.0,294,2,38.942024230957,-77.0137710571289,0,0,38.800000000000004,-77.2
Marcel's by Robert Wiedmaier,4.5,519,4,38.90347,-77.05191,0,0,38.800000000000004,-77.2
Mazaro Italian Restaurant,4.0,105,2,38.88865327926129,-77.09361258928632,0,0,38.800000000000004,-77.2
Seoul Food DC,4.5,453,2,38.97824,-77.00615,0,0,38.800000000000004,-77.2
Tazza Cafe,4.5,23,2,38.8977616,-77.0549,0,0,38.800000000000004,-77.2
Chez Dior,4.5,157,2,38.9522199,-76.94076,0,0,38.800000000000004,-77.0
District Kitchen,3.5,418,2,38.9238692075014,-77.0517721027136,0,0,38.800000000000004,-77.2
Raku,4.0,256,2,38.9340958,-77.072745,0,0,38.800000000000004,-77.2
Sequoia,3.0,1263,3,38.9013044,-77.059711,0,0,38.800000000000004,-77.2
Bodega Spanish Tapas & Lounge,3.5,918,2,38.90497,-77.06175,0,0,38.800000000000004,-77.2
Menomale Pizza Napoletana,4.5,536,2,38.924859,-76.990149,0,0,38.800000000000004,-77.0
Dacha Cafe,3.5,17,2,38.911364,-77.022163,0,0,38.800000000000004,-77.2
Oyamel,3.5,2896,2,38.89495,-77.02167,0,0,38.800000000000004,-77.2
Fiola,4.0,772,4,38.89388303448501,-77.02060594637774,0,0,38.800000000000004,-77.2
Rappahannock Oyster Bar,3.5,182,2,38.8814,-77.02756,0,0,38.800000000000004,-77.2
City Tap House Dupont,3.5,247,2,38.907075705514,-77.0421732289406,0,0,38.800000000000004,-77.2
Bourbon Steak Washington DC,4.0,807,4,38.904477563605,-77.0578108098564,0,0,38.800000000000004,-77.2
CAVA,4.5,357,2,38.8999712,-77.0223145,0,0,38.800000000000004,-77.2
Bombay Street Food,4.0,220,2,38.8818463,-76.99466099837038,0,0,38.800000000000004,-77.0
Wren,4.0,34,3,38.92509226492357,-77.21067120079316,0,0,38.800000000000004,-77.4
Blue 44 Restaurant & Bar,4.0,209,2,38.96335,-77.0742999,0,0,38.800000000000004,-77.2
Article One - American Grill,3.0,93,2,38.8954610150248,-77.0116554288361,0,0,38.800000000000004,-77.2
El Camino,3.5,182,2,38.9153757384806,-77.012655030923,0,0,38.800000000000004,-77.2
Brasserie Beck,4.0,1391,3,38.90276284128516,-77.02733474109603,0,0,38.800000000000004,-77.2
Vola's Dockside Grill and Hi-Tide Lounge,4.5,1608,2,38.80442,-77.04009,0,0,38.800000000000004,-77.2
Due South,3.5,618,2,38.8736093665097,-77.001667006427,0,0,38.800000000000004,-77.2
Sprig and Sprout: Pho and Viet Sandwich Shop,4.0,378,2,38.920809,-77.071482,0,0,38.800000000000004,-77.2
Whiskey Charlie,3.5,235,2,38.878358,-77.02373,0,0,38.800000000000004,-77.2
Good Stuff Eatery,3.5,1945,2,38.886601848425,-77.001731899542,0,0,38.800000000000004,-77.2
North Gate Grill,3.5,15,2,38.9031281,-77.0358468,0,0,38.800000000000004,-77.2
Happy Eatery,4.0,143,2,38.89653,-77.0710924,0,0,38.800000000000004,-77.2
Crimson DC,3.5,377,2,38.90002,-77.0211999,0,0,38.800000000000004,-77.2
Das Ethiopian,4.0,432,2,38.9054,-77.05687,0,0,38.800000000000004,-77.2
Tonic,3.0,835,2,38.89811,-77.046446,0,0,38.800000000000004,-77.2
Zorba's Cafe,4.0,702,2,38.91169,-77.04517,0,0,38.800000000000004,-77.2
Lucky Danger,3.0,28,2,38.86397273440179,-77.06262168456807,0,0,38.800000000000004,-77.2
Chaia,4.5,710,2,38.90408,-77.06326,0,0,38.800000000000004,-77.2
Po Boy Jim Bar & Grill,3.5,791,2,38.8999214,-76.9957123,0,0,38.800000000000004,-77.0
Lincoln's Waffle Shop,3.5,1316,2,38.896509,-77.026342,0,0,38.800000000000004,-77.2
Las Placitas,4.0,197,2,38.87734,-76.9947,0,0,38.800000000000004,-77.0
Tupelo Honey,4.0,2033,2,38.8922641259397,-77.08194380159762,0,0,38.800000000000004,-77.2
Ruthie's All-Day,4.5,380,2,38.867266,-77.095346,0,0,38.800000000000004,-77.2
Sandovan Restaurant & Lounge,4.0,147,2,38.948658,-77.026802,0,0,38.800000000000004,-77.2
Naked Lunch,4.5,26,2,38.91603403963652,-76.9834197,0,0,38.800000000000004,-77.0
Library Tavern,4.5,82,2,38.956175,-77.0163460407869,0,0,38.800000000000004,-77.2
Buena Vida Clarendon,4.0,185,2,38.88816,-77.09349,0,0,38.800000000000004,-77.2
Sparrow Room,4.5,19,2,38.8634454703712,-77.06229232883537,0,0,38.800000000000004,-77.2
Pupatella,4.0,2077,2,38.87765,-77.12223,0,0,38.800000000000004,-77.2
Mia's Italian Kitchen,4.0,682,2,38.80415,-77.04047,0,0,38.800000000000004,-77.2
Exiles Bar,4.5,94,2,38.91679,-77.0373199,0,0,38.800000000000004,-77.2
Tartufo,4.5,119,2,38.95384,-77.08255,0,0,38.800000000000004,-77.2
Breadsoda,4.0,244,2,38.919748018282,-77.0708805500753,0,0,38.800000000000004,-77.2
Indochen,4.5,87,2,38.808865,-77.116699,0,0,38.800000000000004,-77.2
New Big Wong Chinese Restaurant,3.0,522,2,38.899623,-77.020772,0,0,38.800000000000004,-77.2
Eat BRGZ,4.0,218,2,38.88618,-76.99597,0,0,38.800000000000004,-77.0
El Torogoz,4.0,59,2,38.94262090310222,-77.02482599999999,0,0,38.800000000000004,-77.2
Atlas Brew Works,4.5,149,2,38.9148598,-76.9814301,0,0,38.800000000000004,-77.0
Chez Billy Sud,4.0,302,3,38.9036486,-77.0608099,0,0,38.800000000000004,-77.2
Kingbird,3.5,292,3,38.89934,-77.05582,0,0,38.800000000000004,-77.2
Right Spot Restaurant & Bar,3.5,45,2,38.916271977082,-77.0237128436565,0,0,38.800000000000004,-77.2
Smokecraft Modern Barbecue,4.5,256,2,38.886003,-77.094627,0,0,38.800000000000004,-77.2
Hatoba,4.0,142,2,38.875196,-77.001304,0,0,38.800000000000004,-77.2
Sweet Agave Bar & Grill,4.5,66,2,38.9253503346682,-77.1013943105936,0,0,38.800000000000004,-77.2
Beau Thai,3.5,366,2,38.9098422531166,-77.0220197018524,0,0,38.800000000000004,-77.2
Restaurant Judy,4.0,254,2,38.91966,-77.03229,0,0,38.800000000000004,-77.2
The Block,4.5,878,2,38.83118,-77.1885099,0,0,38.800000000000004,-77.2
Sfoglina Van Ness,4.0,411,3,38.946997,-77.064665,0,0,38.800000000000004,-77.2
Prescription Chicken,3.5,125,2,38.9147997,-77.0217215,0,0,38.800000000000004,-77.2
Kramers,3.5,1921,2,38.91081,-77.04375,0,0,38.800000000000004,-77.2
Siam House Thai Restaurant,4.0,465,2,38.936218,-77.05931,0,0,38.800000000000004,-77.2
Russia House Restaurant & Lounge,4.0,583,2,38.9144,-77.04651,0,0,38.800000000000004,-77.2
Charlie Palmer Steak DC,4.0,609,4,38.8929432621288,-77.0124936753937,0,0,38.800000000000004,-77.2
Shake Shack,3.5,144,2,38.90904,-77.03236,0,0,38.800000000000004,-77.2
Scarlet Oak,3.5,348,2,38.8785505339206,-77.0051060309595,0,0,38.800000000000004,-77.2
Tsehay Ethiopian Restaurant & Bar,5.0,69,2,38.93493,-77.02436,0,0,38.800000000000004,-77.2
Guapo's of Georgetown,3.5,195,2,38.9017227414381,-77.0602123439312,0,0,38.800000000000004,-77.2
Poki DC,4.5,75,2,38.90395,-77.04293,0,0,38.800000000000004,-77.2
Bar Bao,4.0,699,2,38.88643,-77.0953,0,0,38.800000000000004,-77.2
The Players Lounge,4.0,45,2,38.8472,-76.99633,0,0,38.800000000000004,-77.0
Kuya Ja's Lechon Belly,4.5,684,2,39.0442007,-77.1069208,0,0,39.0,-77.2
Texas Jack's Barbecue,4.0,1077,2,38.8812104037062,-77.0903842846558,0,0,38.800000000000004,-77.2
Texas Jack's Barbecue,4.0,1077,2,38.8812104037062,-77.0903842846558,0,0,38.800000000000004,-77.2
Fire & Sage,3.0,153,2,38.8992958068848,-77.0276870727539,0,0,38.800000000000004,-77.2
Little Red Fox,4.0,289,2,38.956155,-77.069823,0,0,38.800000000000004,-77.2
Sisters Thai - Old Town Alexandria,4.5,197,2,38.8140106,-77.0429835,0,0,38.800000000000004,-77.2
RedRocks Columbia Heights,3.5,571,2,38.9316823,-77.0280133,0,0,38.800000000000004,-77.2
Colada Shop,4.0,111,2,38.8791,-77.02396,0,0,38.800000000000004,-77.2
